ID,DESCRIPTION
10731104,Unendurable Frenzy   Frenzy On User Is Set In Magicparam Ref. Id   
10731105,Unendurable Frenzy   On Release Part Frenzy On User Is Set In Magicparam Ref. Id   
10731106,Unendurable Frenzy   On Release Part Frenzy On User Is Set In Magicparam Ref. Id   
10731107,Unendurable Frenzy   On Release Part Frenzy On User Is Set In Magicparam Ref. Id   
10731108,Unendurable Frenzy   On Release Part Frenzy On User Is Set In Magicparam Ref. Id   
10731110,Unendurable Frenzy   Frenzy On User Is Set In Magicparam Ref. Id   
10731115,Unendurable Frenzy   
10731116,Unendurable Frenzy   
10731117,Unendurable Frenzy   
10731180,Unendurable Frenzy Frenzy On User Is Set In Bulletparam Effect Id For Target   
10731183,Unendurable Frenzy Frenzy On User Is Set In Bulletparam Effect Id For Target   
10731184,Unendurable Frenzy Frenzy On User Is Set In Bulletparam Effect Id For Target   
10731185,Unendurable Frenzy On Release Part Frenzy On User Is Set In Bulletparam Effect Id For Target   
10731186,Unendurable Frenzy On Release Part Frenzy On User Is Set In Bulletparam Effect Id For Target   
10731187,Unendurable Frenzy On Release Part Frenzy On User Is Set In Bulletparam Effect Id For Target   
10731188,Unendurable Frenzy On Release Part Frenzy On User Is Set In Bulletparam Effect Id For Target   
10731190,Unendurable Frenzy On User Is Set In Bulletparam Effect Id For Target   
10731195,Unendurable Frenzy   
10731196,Unendurable Frenzy   
10731197,Unendurable Frenzy   
10732000,Frenzied Burst   
10732050,Frenzied Burst Charged   
10733000,Howl Of Shabriri   
10733001,Howl Of Shabriri   
10752000,Aspects Of The Crucible Breath   
10752001,Aspects Of The Crucible Breath   
10753000,Black Blade   
10753001,Black Blade   
10753010,Black Blade   
10753011,Black Blade   
10753020,Black Blade   
10753021,Black Blade   
10753030,Black Blade   
10753031,Black Blade   
10790000,Fires Deadly Sin   
10790001,Fires Deadly Sin   
10790050,Fires Deadly Sin Charged   
10790051,Fires Deadly Sin   
10790099,Fires Deadly Sin   
10790300,Golden Lightning Fortification   
10790301,Golden Lightning Fortification   
10999999,Rock Blaster / Death Lightning / Whirl O Flame! / Burn O Flame! / Scouring Black Flame   
11101600,Fire Explosion Projectile That Damages Player Sfx Id 332200   
11101700,Fire Explosion Projectile+Hit Effect That Damages Player Sfx Id 332200+Sfx Id 332201   
11101790,Small Orange Circular Effect Causes Air Juggle Knockback On Player   
11101791,
20000000,Regular Arrow   
20000001,Regular Arrow   
20000005,Regular Arrow   
20000010,[AoW]   Arrow Mighty Shot   
20000011,[AoW]   Arrow Mighty Shot   
20000015,[AoW]   Arrow Mighty Shot   
20000016,[AoW]   Arrow Mighty Shot   
20000020,[AoW]   Arrow Barrage   
20000025,[AoW]   Arrow Barrage   
20000030,[AoW]   Arrow Enchanted Shot   
20000035,[AoW]   Arrow Enchanted Shot   
20000040,[AoW]   Arrow Sky Shot   
20000045,[AoW]   Arrow Sky Shot   
20000050,[AoW]   Arrow Rain Of Arrows   
20000051,[AoW]   Arrow Rain Of Arrows   
20000052,[AoW]   Arrow Rain Of Arrows   
20000053,[AoW]   Arrow Rain Of Arrows Emitter   
20000054,[AoW]   Arrow Rain Of Arrows   
20000055,[AoW]   Arrow Rain Of Arrows   
20000056,[AoW]   Arrow Rain Of Arrows   
20000057,[AoW]   Arrow Rain Of Arrows   
20000058,[AoW]   Arrow Rain Of Arrows   
20000059,[AoW]   Arrow Rain Of Arrows   
20000070,[AoW]   Arrow Through And Through   
20000075,[AoW]   Arrow Through And Through   
20000100,Fire Arrow   
20000101,Fire Arrow   
20000105,Fire Arrow   
20000110,[AoW]   Fire Arrow Mighty Shot   
20000111,[AoW]   Fire Arrow Mighty Shot   
20000115,[AoW]   Fire Arrow Mighty Shot   
20000116,[AoW]   Fire Arrow Mighty Shot   
20000120,[AoW]   Fire Arrow Barrage   
20000125,[AoW]   Fire Arrow Barrage   
20000130,[AoW]   Fire Arrow Enchanted Shot   
20000135,[AoW]   Fire Arrow Enchanted Shot   
20000140,[AoW]   Fire Arrow Sky Shot   
20000145,[AoW]   Fire Arrow Sky Shot   
20000150,[AoW]   Fire Arrow Rain Of Arrows   
20000151,[AoW]   Fire Arrow Rain Of Arrows   
20000152,[AoW]   Fire Arrow Rain Of Arrows   
20000153,[AoW]   Fire Arrow Rain Of Arrows Emitter   
20000154,[AoW]   Fire Arrow Rain Of Arrows   
20000155,[AoW]   Fire Arrow Rain Of Arrows   
20000156,[AoW]   Fire Arrow Rain Of Arrows   
20000157,[AoW]   Fire Arrow Rain Of Arrows   
20000158,[AoW]   Fire Arrow Rain Of Arrows   
20000159,[AoW]   Fire Arrow Rain Of Arrows   
20000170,[AoW]   Fire Arrow Through And Through   
20000175,[AoW]   Fire Arrow Through And Through   
20000200,Serpent Arrow   
20000201,Serpent Arrow   
20000205,Serpent Arrow   
20000210,[AoW]   Serpent Arrow Mighty Shot   
20000211,[AoW]   Serpent Arrow Mighty Shot   
20000215,[AoW]   Serpent Arrow Mighty Shot   
20000216,[AoW]   Serpent Arrow Mighty Shot   
20000220,[AoW]   Serpent Arrow Barrage   
20000225,[AoW]   Serpent Arrow Barrage   
20000230,[AoW]   Serpent Arrow Enchanted Shot   
20000235,[AoW]   Serpent Arrow Enchanted Shot   
20000240,[AoW]   Serpent Arrow Sky Shot   
20000245,[AoW]   Serpent Arrow Sky Shot   
20000250,[AoW]   Serpent Arrow Rain Of Arrows   
20000251,[AoW]   Serpent Arrow Rain Of Arrows   
20000252,[AoW]   Serpent Arrow Rain Of Arrows   
20000253,[AoW]   Serpent Arrow Rain Of Arrows Emitter   
20000254,[AoW]   Serpent Arrow Rain Of Arrows   
20000255,[AoW]   Serpent Arrow Rain Of Arrows   
20000256,[AoW]   Serpent Arrow Rain Of Arrows   
20000257,[AoW]   Serpent Arrow Rain Of Arrows   
20000258,[AoW]   Serpent Arrow Rain Of Arrows   
20000259,[AoW]   Serpent Arrow Rain Of Arrows   
20000270,[AoW]   Serpent Arrow Through And Through   
20000275,[AoW]   Serpent Arrow Through And Through   
20000300,Fletched Bone Arrow   
20000301,Fletched Bone Arrow   
20000305,Fletched Bone Arrow   
20000310,[AoW]   Fletched Bone Arrow   Mighty Shot   
20000311,[AoW]   Fletched Bone Arrow   Mighty Shot   
20000315,[AoW]   Fletched Bone Arrow   Mighty Shot   
20000316,[AoW]   Fletched Bone Arrow   Mighty Shot   
20000320,[AoW]   Fletched Bone Arrow   Barrage   
20000325,[AoW]   Fletched Bone Arrow   Barrage   
20000330,[AoW]   Fletched Bone Arrow   Enchanted Shot   
20000335,[AoW]   Fletched Bone Arrow   Enchanted Shot   
20000340,[AoW]   Fletched Bone Arrow   Sky Shot   
20000345,[AoW]   Fletched Bone Arrow   Sky Shot   
20000350,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000351,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000352,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000353,[AoW]   Fletched Bone Arrow   Rain Of Arrows Emitter   
20000354,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000355,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000356,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000357,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000358,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000359,[AoW]   Fletched Bone Arrow   Rain Of Arrows   
20000370,[AoW]   Fletched Bone Arrow   Through And Through   
20000375,[AoW]   Fletched Bone Arrow   Through And Through   
20000400,St Trinas Arrow   
20000401,St Trinas Arrow   
20000405,St Trinas Arrow   
20000410,[AoW]   St Trinas Arrow Mighty Shot   
20000411,[AoW]   St Trinas Arrow Mighty Shot   
20000415,[AoW]   St Trinas Arrow Mighty Shot   
20000416,[AoW]   St Trinas Arrow Mighty Shot   
20000420,[AoW]   St Trinas Arrow Barrage   
20000425,[AoW]   St Trinas Arrow Barrage   
20000430,[AoW]   St Trinas Arrow Enchanted Shot   
20000435,[AoW]   St Trinas Arrow Enchanted Shot   
20000440,[AoW]   St Trinas Arrow Sky Shot   
20000445,[AoW]   St Trinas Arrow Sky Shot   
20000450,[AoW]   St Trinas Arrow Rain Of Arrows   
20000451,[AoW]   St Trinas Arrow Rain Of Arrows   
20000452,[AoW]   St Trinas Arrow Rain Of Arrows   
20000453,[AoW]   St Trinas Arrow Rain Of Arrows Emitter   
20000454,[AoW]   St Trinas Arrow Rain Of Arrows   
20000455,[AoW]   St Trinas Arrow Rain Of Arrows   
20000456,[AoW]   St Trinas Arrow Rain Of Arrows   
20000457,[AoW]   St Trinas Arrow Rain Of Arrows   
20000458,[AoW]   St Trinas Arrow Rain Of Arrows   
20000459,[AoW]   St Trinas Arrow Rain Of Arrows   
20000470,[AoW]   St Trinas Arrow Through And Through   
20000475,[AoW]   St Trinas Arrow Through And Through   
20000500,Fletched Shattershard Arrow   
20000501,Fletched Shattershard Arrow   
20000505,Fletched Shattershard Arrow   
20000510,[AoW]   Fletched Shattershard Arrow   Mighty Shot   
20000511,[AoW]   Fletched Shattershard Arrow   Mighty Shot   
20000515,[AoW]   Fletched Shattershard Arrow   Mighty Shot   
20000516,[AoW]   Fletched Shattershard Arrow   Mighty Shot   
20000520,[AoW]   Fletched Shattershard Arrow   Barrage   
20000525,[AoW]   Fletched Shattershard Arrow   Barrage   
20000530,[AoW]   Fletched Shattershard Arrow   Enchanted Shot   
20000535,[AoW]   Fletched Shattershard Arrow   Enchanted Shot   
20000540,[AoW]   Fletched Shattershard Arrow   Sky Shot   
20000545,[AoW]   Fletched Shattershard Arrow   Sky Shot   
20000550,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000551,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000552,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000553,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows Emitter   
20000554,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000555,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000556,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000557,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000558,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000559,[AoW]   Fletched Shattershard Arrow   Rain Of Arrows   
20000570,[AoW]   Fletched Shattershard Arrow   Through And Through   
20000575,[AoW]   Fletched Shattershard Arrow   Through And Through   
20000600,Fletched Rainbow Stone Arrow   
20000601,Fletched Rainbow Stone Arrow   
20000605,Fletched Rainbow Stone Arrow   
20000610,[AoW]   Fletched Rainbow Stone Arrow   Mighty Shot   
20000611,[AoW]   Fletched Rainbow Stone Arrow   Mighty Shot   
20000615,[AoW]   Fletched Rainbow Stone Arrow   Mighty Shot   
20000616,[AoW]   Fletched Rainbow Stone Arrow   Mighty Shot   
20000620,[AoW]   Fletched Rainbow Stone Arrow   Barrage   
20000625,[AoW]   Fletched Rainbow Stone Arrow   Barrage   
20000630,[AoW]   Fletched Rainbow Stone Arrow   Enchanted Shot   
20000635,[AoW]   Fletched Rainbow Stone Arrow   Enchanted Shot   
20000640,[AoW]   Fletched Rainbow Stone Arrow   Sky Shot   
20000645,[AoW]   Fletched Rainbow Stone Arrow   Sky Shot   
20000650,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000651,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000652,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000653,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows Emitter   
20000654,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000655,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000656,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000657,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000658,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000659,[AoW]   Fletched Rainbow Stone Arrow   Rain Of Arrows   
20000670,[AoW]   Fletched Rainbow Stone Arrow   Through And Through   
20000675,[AoW]   Fletched Rainbow Stone Arrow   Through And Through   
20000700,Golden Arrow   
20000701,Golden Arrow   
20000705,Golden Arrow   
20000710,[AoW]   Golden Arrow Mighty Shot   
20000711,[AoW]   Golden Arrow Mighty Shot   
20000715,[AoW]   Golden Arrow Mighty Shot   
20000716,[AoW]   Golden Arrow Mighty Shot   
20000720,[AoW]   Golden Arrow Barrage   
20000725,[AoW]   Golden Arrow Barrage   
20000730,[AoW]   Golden Arrow Enchanted Shot   
20000735,[AoW]   Golden Arrow Enchanted Shot   
20000740,[AoW]   Golden Arrow Sky Shot   
20000745,[AoW]   Golden Arrow Sky Shot   
20000750,[AoW]   Golden Arrow Rain Of Arrows   
20000751,[AoW]   Golden Arrow Rain Of Arrows   
20000752,[AoW]   Golden Arrow Rain Of Arrows   
20000753,[AoW]   Golden Arrow Rain Of Arrows Emitter   
20000754,[AoW]   Golden Arrow Rain Of Arrows   
20000755,[AoW]   Golden Arrow Rain Of Arrows   
20000756,[AoW]   Golden Arrow Rain Of Arrows   
20000757,[AoW]   Golden Arrow Rain Of Arrows   
20000758,[AoW]   Golden Arrow Rain Of Arrows   
20000759,[AoW]   Golden Arrow Rain Of Arrows   
20000770,[AoW]   Golden Arrow Through And Through   
20000775,[AoW]   Golden Arrow Through And Through   
20000800,Dwelling Arrow   
20000801,Dwelling Arrow   
20000805,Dwelling Arrow   
20000810,[AoW]   Dwelling Arrow Mighty Shot   
20000811,[AoW]   Dwelling Arrow Mighty Shot   
20000815,[AoW]   Dwelling Arrow Mighty Shot   
20000816,[AoW]   Dwelling Arrow Mighty Shot   
20000820,[AoW]   Dwelling Arrow Barrage   
20000825,[AoW]   Dwelling Arrow Barrage   
20000830,[AoW]   Dwelling Arrow Enchanted Shot   
20000835,[AoW]   Dwelling Arrow Enchanted Shot   
20000840,[AoW]   Dwelling Arrow Sky Shot   
20000845,[AoW]   Dwelling Arrow Sky Shot   
20000850,[AoW]   Dwelling Arrow Rain Of Arrows   
20000851,[AoW]   Dwelling Arrow Rain Of Arrows   
20000852,[AoW]   Dwelling Arrow Rain Of Arrows   
20000853,[AoW]   Dwelling Arrow Rain Of Arrows Emitter   
20000854,[AoW]   Dwelling Arrow Rain Of Arrows   
20000855,[AoW]   Dwelling Arrow Rain Of Arrows   
20000856,[AoW]   Dwelling Arrow Rain Of Arrows   
20000857,[AoW]   Dwelling Arrow Rain Of Arrows   
20000858,[AoW]   Dwelling Arrow Rain Of Arrows   
20000859,[AoW]   Dwelling Arrow Rain Of Arrows   
20000870,[AoW]   Dwelling Arrow Through And Through   
20000875,[AoW]   Dwelling Arrow Through And Through   
20000900,Bone Arrow   
20000901,Bone Arrow   
20000905,Bone Arrow   
20000910,[AoW]   Bone Arrow Mighty Shot   
20000911,[AoW]   Bone Arrow Mighty Shot   
20000915,[AoW]   Bone Arrow Mighty Shot   
20000916,[AoW]   Bone Arrow Mighty Shot   
20000920,[AoW]   Bone Arrow Barrage   
20000925,[AoW]   Bone Arrow Barrage   
20000930,[AoW]   Bone Arrow Enchanted Shot   
20000935,[AoW]   Bone Arrow Enchanted Shot   
20000940,[AoW]   Bone Arrow Sky Shot   
20000945,[AoW]   Bone Arrow Sky Shot   
20000950,[AoW]   Bone Arrow Rain Of Arrows   
20000951,[AoW]   Bone Arrow Rain Of Arrows   
20000952,[AoW]   Bone Arrow Rain Of Arrows   
20000953,[AoW]   Bone Arrow Rain Of Arrows Emitter   
20000954,[AoW]   Bone Arrow Rain Of Arrows   
20000955,[AoW]   Bone Arrow Rain Of Arrows   
20000956,[AoW]   Bone Arrow Rain Of Arrows   
20000957,[AoW]   Bone Arrow Rain Of Arrows   
20000958,[AoW]   Bone Arrow Rain Of Arrows   
20000959,[AoW]   Bone Arrow Rain Of Arrows   
20000970,[AoW]   Bone Arrow Through And Through   
20000975,[AoW]   Bone Arrow Through And Through   
20001000,Fletched Fire Bone Arrow   
20001001,Fletched Fire Bone Arrow   
20001005,Fletched Fire Bone Arrow   
20001010,[AoW]   Fletched Fire Bone Arrow   Mighty Shot   
20001011,[AoW]   Fletched Fire Bone Arrow   Mighty Shot   
20001015,[AoW]   Fletched Fire Bone Arrow   Mighty Shot   
20001016,[AoW]   Fletched Fire Bone Arrow   Mighty Shot   
20001020,[AoW]   Fletched Fire Bone Arrow   Barrage   
20001025,[AoW]   Fletched Fire Bone Arrow   Barrage   
20001030,[AoW]   Fletched Fire Bone Arrow   Enchanted Shot   
20001035,[AoW]   Fletched Fire Bone Arrow   Enchanted Shot   
20001040,[AoW]   Fletched Fire Bone Arrow   Sky Shot   
20001045,[AoW]   Fletched Fire Bone Arrow   Sky Shot   
20001050,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001051,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001052,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001053,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows Emitter   
20001054,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001055,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001056,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001057,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001058,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001059,[AoW]   Fletched Fire Bone Arrow   Rain Of Arrows   
20001070,[AoW]   Fletched Fire Bone Arrow   Through And Through   
20001075,[AoW]   Fletched Fire Bone Arrow   Through And Through   
20001100,Fire Bone Arrow   
20001101,Fire Bone Arrow   
20001105,Fire Bone Arrow   
20001110,[AoW]   Fire Bone Arrow Mighty Shot   
20001111,[AoW]   Fire Bone Arrow Mighty Shot   
20001115,[AoW]   Fire Bone Arrow Mighty Shot   
20001116,[AoW]   Fire Bone Arrow Mighty Shot   
20001120,[AoW]   Fire Bone Arrow Barrage   
20001125,[AoW]   Fire Bone Arrow Barrage   
20001130,[AoW]   Fire Bone Arrow Enchanted Shot   
20001135,[AoW]   Fire Bone Arrow Enchanted Shot   
20001140,[AoW]   Fire Bone Arrow Sky Shot   
20001145,[AoW]   Fire Bone Arrow Sky Shot   
20001150,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001151,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001152,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001153,[AoW]   Fire Bone Arrow Rain Of Arrows Emitter   
20001154,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001155,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001156,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001157,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001158,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001159,[AoW]   Fire Bone Arrow Rain Of Arrows   
20001170,[AoW]   Fire Bone Arrow Through And Through   
20001175,[AoW]   Fire Bone Arrow Through And Through   
20001200,Fletched Poison Bone Arrow   
20001201,Fletched Poison Bone Arrow   
20001205,Fletched Poison Bone Arrow   
20001210,[AoW]   Fletched Poison Bone Arrow   Mighty Shot   
20001211,[AoW]   Fletched Poison Bone Arrow   Mighty Shot   
20001215,[AoW]   Fletched Poison Bone Arrow   Mighty Shot   
20001216,[AoW]   Fletched Poison Bone Arrow   Mighty Shot   
20001220,[AoW]   Fletched Poison Bone Arrow   Barrage   
20001225,[AoW]   Fletched Poison Bone Arrow   Barrage   
20001230,[AoW]   Fletched Poison Bone Arrow   Enchanted Shot   
20001235,[AoW]   Fletched Poison Bone Arrow   Enchanted Shot   
20001240,[AoW]   Fletched Poison Bone Arrow   Sky Shot   
20001245,[AoW]   Fletched Poison Bone Arrow   Sky Shot   
20001250,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001251,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001252,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001253,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows Emitter   
20001254,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001255,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001256,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001257,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001258,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001259,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001270,[AoW]   Fletched Poison Bone Arrow   Through And Through   
20001275,[AoW]   Fletched Poison Bone Arrow   Through And Through   
20001300,Poison Bone Arrow   
20001301,Poison Bone Arrow   
20001305,Poison Bone Arrow   
20001310,[AoW]   Fletched Poison Bone Arrow   Mighty Shot   
20001311,[AoW]   Fletched Poison Bone Arrow   Mighty Shot   
20001315,[AoW]   Fletched Poison Bone Arrow   Mighty Shot   
20001316,[AoW]   Fletched Poison Bone Arrow   Mighty Shot   
20001320,[AoW]   Fletched Poison Bone Arrow   Barrage   
20001325,[AoW]   Fletched Poison Bone Arrow   Barrage   
20001330,[AoW]   Fletched Poison Bone Arrow   Enchanted Shot   
20001335,[AoW]   Fletched Poison Bone Arrow   Enchanted Shot   
20001340,[AoW]   Fletched Poison Bone Arrow   Sky Shot   
20001345,[AoW]   Fletched Poison Bone Arrow   Sky Shot   
20001350,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001351,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001352,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001353,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows Emitter   
20001354,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001355,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001356,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001357,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001358,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001359,[AoW]   Fletched Poison Bone Arrow   Rain Of Arrows   
20001370,[AoW]   Fletched Poison Bone Arrow   Through And Through   
20001375,[AoW]   Fletched Poison Bone Arrow   Through And Through   
20001400,Fletched Sleepbone Arrow   
20001401,Fletched Sleepbone Arrow   
20001405,Fletched Sleepbone Arrow   
20001410,[AoW]   Fletched Sleep Bone Arrow   Mighty Shot   
20001411,[AoW]   Fletched Sleep Bone Arrow   Mighty Shot   
20001415,[AoW]   Fletched Sleep Bone Arrow   Mighty Shot   
20001416,[AoW]   Fletched Sleep Bone Arrow   Mighty Shot   
20001420,[AoW]   Fletched Sleep Bone Arrow   Barrage   
20001425,[AoW]   Fletched Sleep Bone Arrow   Barrage   
20001430,[AoW]   Fletched Sleep Bone Arrow   Enchanted Shot   
20001435,[AoW]   Fletched Sleep Bone Arrow   Enchanted Shot   
20001440,[AoW]   Fletched Sleep Bone Arrow   Sky Shot   
20001445,[AoW]   Fletched Sleep Bone Arrow   Sky Shot   
20001450,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001451,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001452,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001453,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows Emitter   
20001454,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001455,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001456,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001457,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001458,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001459,[AoW]   Fletched Sleep Bone Arrow   Rain Of Arrows   
20001470,[AoW]   Fletched Sleep Bone Arrow   Through And Through   
20001475,[AoW]   Fletched Sleep Bone Arrow   Through And Through   
20001500,Sleep Bone Arrow   
20001501,Sleep Bone Arrow   
20001505,Sleep Bone Arrow   
20001510,[AoW]   Sleep Bone Arrow   Mighty Shot   
20001511,[AoW]   Sleep Bone Arrow   Mighty Shot   
20001515,[AoW]   Sleep Bone Arrow   Mighty Shot   
20001516,[AoW]   Sleep Bone Arrow   Mighty Shot   
20001520,[AoW]   Sleep Bone Arrow   Barrage   
20001525,[AoW]   Sleep Bone Arrow   Barrage   
20001530,[AoW]   Sleep Bone Arrow   Enchanted Shot   
20001535,[AoW]   Sleep Bone Arrow   Enchanted Shot   
20001540,[AoW]   Sleep Bone Arrow   Sky Shot   
20001545,[AoW]   Sleep Bone Arrow   Sky Shot   
20001550,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001551,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001552,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001553,[AoW]   Sleep Bone Arrow   Rain Of Arrows Emitter   
20001554,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001555,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001556,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001557,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001558,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001559,[AoW]   Sleep Bone Arrow   Rain Of Arrows   
20001570,[AoW]   Sleep Bone Arrow   Through And Through   
20001575,[AoW]   Sleep Bone Arrow   Through And Through   
20001600,Stormwing Bone Arrow   
20001601,Stormwing Bone Arrow   
20001605,Stormwing Bone Arrow   
20001610,[AoW]   Stormwing Bone Arrow   Mighty Shot   
20001611,[AoW]   Stormwing Bone Arrow   Mighty Shot   
20001615,[AoW]   Stormwing Bone Arrow   Mighty Shot   
20001616,[AoW]   Stormwing Bone Arrow   Mighty Shot   
20001620,[AoW]   Stormwing Bone Arrow   Barrage   
20001625,[AoW]   Stormwing Bone Arrow   Barrage   
20001630,[AoW]   Stormwing Bone Arrow   Enchanted Shot   
20001635,[AoW]   Stormwing Bone Arrow   Enchanted Shot   
20001640,[AoW]   Stormwing Bone Arrow   Sky Shot   
20001645,[AoW]   Stormwing Bone Arrow   Sky Shot   
20001650,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001651,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001652,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001653,[AoW]   Stormwing Bone Arrow   Rain Of Arrows Emitter   
20001654,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001655,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001656,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001657,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001658,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001659,[AoW]   Stormwing Bone Arrow   Rain Of Arrows   
20001670,[AoW]   Stormwing Bone Arrow   Through And Through   
20001675,[AoW]   Stormwing Bone Arrow   Through And Through   
20001700,Fletched Lightning Bone Arrow   Lct 2 On Water Hit Trigger 20001791   
20001701,Fletched Lightning Bone Arrow   Lct 2 On Water Hit Trigger 20001791   
20001705,Fletched Lightning Bone Arrow   Lct 2 On Water Hit Trigger 20001791   
20001710,[AoW]   Fletched Lightning Bone Arrow   Mighty Shot   
20001711,[AoW]   Fletched Lightning Bone Arrow   Mighty Shot   
20001715,[AoW]   Fletched Lightning Bone Arrow   Mighty Shot   
20001716,[AoW]   Fletched Lightning Bone Arrow   Mighty Shot   
20001720,[AoW]   Fletched Lightning Bone Arrow   Barrage   
20001725,[AoW]   Fletched Lightning Bone Arrow   Barrage   
20001730,[AoW]   Fletched Lightning Bone Arrow   Enchanted Shot   
20001735,[AoW]   Fletched Lightning Bone Arrow   Enchanted Shot   
20001740,[AoW]   Fletched Lightning Bone Arrow   Sky Shot   
