ID,DESCRIPTION
105561,Sleep Low Inn 11|
105562,Sleep Low Inn 12|
105563,Sleep Low Inn 13|
105564,Sleep Low Inn 14|
105565,Sleep Low Inn 15|
105566,Sleep Low Inn 16|
105567,Sleep Low Inn 17|
105568,Sleep Low Inn 18|
105569,Sleep Low Inn 19|
105570,Sleep Low Inn 20|
105571,Sleep Low Inn 21|
105572,Sleep Low Inn 22|
105573,Sleep Low Inn 23|
105574,Sleep Low Inn 24|
105575,Sleep Low Inn 25|
105600,Sleep Med Add 0|
105601,Sleep Med Add 1|
105602,Sleep Med Add 2|
105603,Sleep Med Add 3|
105604,Sleep Med Add 4|
105605,Sleep Med Add 5|
105606,Sleep Med Add 6|
105607,Sleep Med Add 7|
105608,Sleep Med Add 8|
105609,Sleep Med Add 9|
105610,Sleep Med Add 10|
105611,Sleep Med Add 11|
105612,Sleep Med Add 12|
105613,Sleep Med Add 13|
105614,Sleep Med Add 14|
105615,Sleep Med Add 15|
105616,Sleep Med Add 16|
105617,Sleep Med Add 17|
105618,Sleep Med Add 18|
105619,Sleep Med Add 19|
105620,Sleep Med Add 20|
105621,Sleep Med Add 21|
105622,Sleep Med Add 22|
105623,Sleep Med Add 23|
105624,Sleep Med Add 24|
105625,Sleep Med Add 25|
105650,Sleep Med Inn 0|
105651,Sleep Med Inn 1|
105652,Sleep Med Inn 2|
105653,Sleep Med Inn 3|
105654,Sleep Med Inn 4|
105655,Sleep Med Inn 5|
105656,Sleep Med Inn 6|
105657,Sleep Med Inn 7|
105658,Sleep Med Inn 8|
105659,Sleep Med Inn 9|
105660,Sleep Med Inn 10|
105661,Sleep Med Inn 11|
105662,Sleep Med Inn 12|
105663,Sleep Med Inn 13|
105664,Sleep Med Inn 14|
105665,Sleep Med Inn 15|
105666,Sleep Med Inn 16|
105667,Sleep Med Inn 17|
105668,Sleep Med Inn 18|
105669,Sleep Med Inn 19|
105670,Sleep Med Inn 20|
105671,Sleep Med Inn 21|
105672,Sleep Med Inn 22|
105673,Sleep Med Inn 23|
105674,Sleep Med Inn 24|
105675,Sleep Med Inn 25|
105700,Sleep High Add 0|
105701,Sleep High Add 1|
105702,Sleep High Add 2|
105703,Sleep High Add 3|
105704,Sleep High Add 4|
105705,Sleep High Add 5|
105706,Sleep High Add 6|
105707,Sleep High Add 7|
105708,Sleep High Add 8|
105709,Sleep High Add 9|
105710,Sleep High Add 10|
105711,Sleep High Add 11|
105712,Sleep High Add 12|
105713,Sleep High Add 13|
105714,Sleep High Add 14|
105715,Sleep High Add 15|
105716,Sleep High Add 16|
105717,Sleep High Add 17|
105718,Sleep High Add 18|
105719,Sleep High Add 19|
105720,Sleep High Add 20|
105721,Sleep High Add 21|
105722,Sleep High Add 22|
105723,Sleep High Add 23|
105724,Sleep High Add 24|
105725,Sleep High Add 25|
105750,Sleep High Inn 0|
105751,Sleep High Inn 1|
105752,Sleep High Inn 2|
105753,Sleep High Inn 3|
105754,Sleep High Inn 4|
105755,Sleep High Inn 5|
105756,Sleep High Inn 6|
105757,Sleep High Inn 7|
105758,Sleep High Inn 8|
105759,Sleep High Inn 9|
105760,Sleep High Inn 10|
105761,Sleep High Inn 11|
105762,Sleep High Inn 12|
105763,Sleep High Inn 13|
105764,Sleep High Inn 14|
105765,Sleep High Inn 15|
105766,Sleep High Inn 16|
105767,Sleep High Inn 17|
105768,Sleep High Inn 18|
105769,Sleep High Inn 19|
105770,Sleep High Inn 20|
105771,Sleep High Inn 21|
105772,Sleep High Inn 22|
105773,Sleep High Inn 23|
105774,Sleep High Inn 24|
105775,Sleep High Inn 25|
106000,Poison Low Add 0|
106001,Poison Low Add 1|
106002,Poison Low Add 2|
106003,Poison Low Add 3|
106004,Poison Low Add 4|
106005,Poison Low Add 5|
106006,Poison Low Add 6|
106007,Poison Low Add 7|
106008,Poison Low Add 8|
106009,Poison Low Add 9|
106010,Poison Low Add 10|
106011,Poison Low Add 11|
106012,Poison Low Add 12|
106013,Poison Low Add 13|
106014,Poison Low Add 14|
106015,Poison Low Add 15|
106016,Poison Low Add 16|
106017,Poison Low Add 17|
106018,Poison Low Add 18|
106019,Poison Low Add 19|
106020,Poison Low Add 20|
106021,Poison Low Add 21|
106022,Poison Low Add 22|
106023,Poison Low Add 23|
106024,Poison Low Add 24|
106025,Poison Low Add 25|
106050,Poison Low Inn 0|
106051,Poison Low Inn 1|
106052,Poison Low Inn 2|
106053,Poison Low Inn 3|
106054,Poison Low Inn 4|
106055,Poison Low Inn 5|
106056,Poison Low Inn 6|
106057,Poison Low Inn 7|
106058,Poison Low Inn 8|
106059,Poison Low Inn 9|
106060,Poison Low Inn 10|
106061,Poison Low Inn 11|
106062,Poison Low Inn 12|
106063,Poison Low Inn 13|
106064,Poison Low Inn 14|
106065,Poison Low Inn 15|
106066,Poison Low Inn 16|
106067,Poison Low Inn 17|
106068,Poison Low Inn 18|
106069,Poison Low Inn 19|
106070,Poison Low Inn 20|
106071,Poison Low Inn 21|
106072,Poison Low Inn 22|
106073,Poison Low Inn 23|
106074,Poison Low Inn 24|
106075,Poison Low Inn 25|
106100,Poison Med Add 0|
106101,Poison Med Add 1|
106102,Poison Med Add 2|
106103,Poison Med Add 3|
106104,Poison Med Add 4|
106105,Poison Med Add 5|
106106,Poison Med Add 6|
106107,Poison Med Add 7|
106108,Poison Med Add 8|
106109,Poison Med Add 9|
106110,Poison Med Add 10|
106111,Poison Med Add 11|
106112,Poison Med Add 12|
106113,Poison Med Add 13|
106114,Poison Med Add 14|
106115,Poison Med Add 15|
106116,Poison Med Add 16|
106117,Poison Med Add 17|
106118,Poison Med Add 18|
106119,Poison Med Add 19|
106120,Poison Med Add 20|
106121,Poison Med Add 21|
106122,Poison Med Add 22|
106123,Poison Med Add 23|
106124,Poison Med Add 24|
106125,Poison Med Add 25|
106150,Poison Med Inn 0|
106151,Poison Med Inn 1|
106152,Poison Med Inn 2|
106153,Poison Med Inn 3|
106154,Poison Med Inn 4|
106155,Poison Med Inn 5|
106156,Poison Med Inn 6|
106157,Poison Med Inn 7|
106158,Poison Med Inn 8|
106159,Poison Med Inn 9|
106160,Poison Med Inn 10|
106161,Poison Med Inn 11|
106162,Poison Med Inn 12|
106163,Poison Med Inn 13|
106164,Poison Med Inn 14|
106165,Poison Med Inn 15|
106166,Poison Med Inn 16|
106167,Poison Med Inn 17|
106168,Poison Med Inn 18|
106169,Poison Med Inn 19|
106170,Poison Med Inn 20|
106171,Poison Med Inn 21|
106172,Poison Med Inn 22|
106173,Poison Med Inn 23|
106174,Poison Med Inn 24|
106175,Poison Med Inn 25|
106200,Poison High Add 0|
106201,Poison High Add 1|
106202,Poison High Add 2|
106203,Poison High Add 3|
106204,Poison High Add 4|
106205,Poison High Add 5|
106206,Poison High Add 6|
106207,Poison High Add 7|
106208,Poison High Add 8|
106209,Poison High Add 9|
106210,Poison High Add 10|
106211,Poison High Add 11|
106212,Poison High Add 12|
106213,Poison High Add 13|
106214,Poison High Add 14|
106215,Poison High Add 15|
106216,Poison High Add 16|
106217,Poison High Add 17|
106218,Poison High Add 18|
106219,Poison High Add 19|
106220,Poison High Add 20|
106221,Poison High Add 21|
106222,Poison High Add 22|
106223,Poison High Add 23|
106224,Poison High Add 24|
106225,Poison High Add 25|
106250,Poison High Inn 0|
106251,Poison High Inn 1|
106252,Poison High Inn 2|
106253,Poison High Inn 3|
106254,Poison High Inn 4|
106255,Poison High Inn 5|
106256,Poison High Inn 6|
106257,Poison High Inn 7|
106258,Poison High Inn 8|
106259,Poison High Inn 9|
106260,Poison High Inn 10|
106261,Poison High Inn 11|
106262,Poison High Inn 12|
106263,Poison High Inn 13|
106264,Poison High Inn 14|
106265,Poison High Inn 15|
106266,Poison High Inn 16|
106267,Poison High Inn 17|
106268,Poison High Inn 18|
106269,Poison High Inn 19|
106270,Poison High Inn 20|
106271,Poison High Inn 21|
106272,Poison High Inn 22|
106273,Poison High Inn 23|
106274,Poison High Inn 24|
106275,Poison High Inn 25|
106300,:|
106301,:|
106302,:|
106303,:|
106304,:|
106305,:|
106306,:|
106307,:|
106308,:|
106309,:|
106310,:|
106311,:|
106312,:|
106313,:|
106314,:|
106315,:|
106316,:|
106317,:|
106318,:|
106319,:|
106320,:|
106321,:|
106322,:|
106323,:|
106324,:|
106325,:|
107000,Scarlet Rot Low Add 0|
107001,Scarlet Rot Low Add 1|
107002,Scarlet Rot Low Add 2|
107003,Scarlet Rot Low Add 3|
107004,Scarlet Rot Low Add 4|
107005,Scarlet Rot Low Add 5|
107006,Scarlet Rot Low Add 6|
107007,Scarlet Rot Low Add 7|
107008,Scarlet Rot Low Add 8|
107009,Scarlet Rot Low Add 9|
107010,Scarlet Rot Low Add 10|
107011,Scarlet Rot Low Add 11|
107012,Scarlet Rot Low Add 12|
107013,Scarlet Rot Low Add 13|
107014,Scarlet Rot Low Add 14|
107015,Scarlet Rot Low Add 15|
107016,Scarlet Rot Low Add 16|
107017,Scarlet Rot Low Add 17|
107018,Scarlet Rot Low Add 18|
107019,Scarlet Rot Low Add 19|
107020,Scarlet Rot Low Add 20|
107021,Scarlet Rot Low Add 21|
107022,Scarlet Rot Low Add 22|
107023,Scarlet Rot Low Add 23|
107024,Scarlet Rot Low Add 24|
107025,Scarlet Rot Low Add 25|
107050,Scarlet Rot Low Inn 0|
107051,Scarlet Rot Low Inn 1|
107052,Scarlet Rot Low Inn 2|
107053,Scarlet Rot Low Inn 3|
107054,Scarlet Rot Low Inn 4|
107055,Scarlet Rot Low Inn 5|
107056,Scarlet Rot Low Inn 6|
107057,Scarlet Rot Low Inn 7|
107058,Scarlet Rot Low Inn 8|
107059,Scarlet Rot Low Inn 9|
107060,Scarlet Rot Low Inn 10|
107061,Scarlet Rot Low Inn 11|
107062,Scarlet Rot Low Inn 12|
107063,Scarlet Rot Low Inn 13|
107064,Scarlet Rot Low Inn 14|
107065,Scarlet Rot Low Inn 15|
107066,Scarlet Rot Low Inn 16|
107067,Scarlet Rot Low Inn 17|
107068,Scarlet Rot Low Inn 18|
107069,Scarlet Rot Low Inn 19|
107070,Scarlet Rot Low Inn 20|
107071,Scarlet Rot Low Inn 21|
107072,Scarlet Rot Low Inn 22|
107073,Scarlet Rot Low Inn 23|
107074,Scarlet Rot Low Inn 24|
107075,Scarlet Rot Low Inn 25|
107100,Scarlet Rot Med Add 0|
107101,Scarlet Rot Med Add 1|
107102,Scarlet Rot Med Add 2|
107103,Scarlet Rot Med Add 3|
107104,Scarlet Rot Med Add 4|
107105,Scarlet Rot Med Add 5|
107106,Scarlet Rot Med Add 6|
107107,Scarlet Rot Med Add 7|
107108,Scarlet Rot Med Add 8|
107109,Scarlet Rot Med Add 9|
107110,Scarlet Rot Med Add 10|
107111,Scarlet Rot Med Add 11|
107112,Scarlet Rot Med Add 12|
107113,Scarlet Rot Med Add 13|
107114,Scarlet Rot Med Add 14|
107115,Scarlet Rot Med Add 15|
107116,Scarlet Rot Med Add 16|
107117,Scarlet Rot Med Add 17|
107118,Scarlet Rot Med Add 18|
107119,Scarlet Rot Med Add 19|
107120,Scarlet Rot Med Add 20|
107121,Scarlet Rot Med Add 21|
107122,Scarlet Rot Med Add 22|
107123,Scarlet Rot Med Add 23|
107124,Scarlet Rot Med Add 24|
107125,Scarlet Rot Med Add 25|
107150,Scarlet Rot Med Inn 0|
107151,Scarlet Rot Med Inn 1|
107152,Scarlet Rot Med Inn 2|
107153,Scarlet Rot Med Inn 3|
107154,Scarlet Rot Med Inn 4|
107155,Scarlet Rot Med Inn 5|
107156,Scarlet Rot Med Inn 6|
107157,Scarlet Rot Med Inn 7|
107158,Scarlet Rot Med Inn 8|
107159,Scarlet Rot Med Inn 9|
107160,Scarlet Rot Med Inn 10|
107161,Scarlet Rot Med Inn 11|
107162,Scarlet Rot Med Inn 12|
107163,Scarlet Rot Med Inn 13|
107164,Scarlet Rot Med Inn 14|
107165,Scarlet Rot Med Inn 15|
107166,Scarlet Rot Med Inn 16|
107167,Scarlet Rot Med Inn 17|
107168,Scarlet Rot Med Inn 18|
107169,Scarlet Rot Med Inn 19|
107170,Scarlet Rot Med Inn 20|
107171,Scarlet Rot Med Inn 21|
107172,Scarlet Rot Med Inn 22|
107173,Scarlet Rot Med Inn 23|
107174,Scarlet Rot Med Inn 24|
107175,Scarlet Rot Med Inn 25|
107200,Scarlet Rot High Add 0|
107201,Scarlet Rot High Add 1|
107202,Scarlet Rot High Add 2|
107203,Scarlet Rot High Add 3|
107204,Scarlet Rot High Add 4|
107205,Scarlet Rot High Add 5|
107206,Scarlet Rot High Add 6|
107207,Scarlet Rot High Add 7|
107208,Scarlet Rot High Add 8|
107209,Scarlet Rot High Add 9|
107210,Scarlet Rot High Add 10|
107211,Scarlet Rot High Add 11|
107212,Scarlet Rot High Add 12|
107213,Scarlet Rot High Add 13|
107214,Scarlet Rot High Add 14|
107215,Scarlet Rot High Add 15|
107216,Scarlet Rot High Add 16|
107217,Scarlet Rot High Add 17|
107218,Scarlet Rot High Add 18|
107219,Scarlet Rot High Add 19|
107220,Scarlet Rot High Add 20|
107221,Scarlet Rot High Add 21|
107222,Scarlet Rot High Add 22|
107223,Scarlet Rot High Add 23|
107224,Scarlet Rot High Add 24|
107225,Scarlet Rot High Add 25|
107250,Scarlet Rot High Inn 0|
107251,Scarlet Rot High Inn 1|
107252,Scarlet Rot High Inn 2|
107253,Scarlet Rot High Inn 3|
107254,Scarlet Rot High Inn 4|
107255,Scarlet Rot High Inn 5|
107256,Scarlet Rot High Inn 6|
107257,Scarlet Rot High Inn 7|
107258,Scarlet Rot High Inn 8|
107259,Scarlet Rot High Inn 9|
107260,Scarlet Rot High Inn 10|
107261,Scarlet Rot High Inn 11|
107262,Scarlet Rot High Inn 12|
107263,Scarlet Rot High Inn 13|
107264,Scarlet Rot High Inn 14|
107265,Scarlet Rot High Inn 15|
107266,Scarlet Rot High Inn 16|
107267,Scarlet Rot High Inn 17|
107268,Scarlet Rot High Inn 18|
107269,Scarlet Rot High Inn 19|
107270,Scarlet Rot High Inn 20|
107271,Scarlet Rot High Inn 21|
107272,Scarlet Rot High Inn 22|
107273,Scarlet Rot High Inn 23|
107274,Scarlet Rot High Inn 24|
107275,Scarlet Rot High Inn 25|
107500,Frost Low Add 0|
107501,Frost Low Add 1|
107502,Frost Low Add 2|
107503,Frost Low Add 3|
107504,Frost Low Add 4|
107505,Frost Low Add 5|
107506,Frost Low Add 6|
107507,Frost Low Add 7|
107508,Frost Low Add 8|
107509,Frost Low Add 9|
107510,Frost Low Add 10|
107511,Frost Low Add 11|
107512,Frost Low Add 12|
107513,Frost Low Add 13|
107514,Frost Low Add 14|
107515,Frost Low Add 15|
107516,Frost Low Add 16|
107517,Frost Low Add 17|
107518,Frost Low Add 18|
107519,Frost Low Add 19|
107520,Frost Low Add 20|
107521,Frost Low Add 21|
107522,Frost Low Add 22|
107523,Frost Low Add 23|
107524,Frost Low Add 24|
107525,Frost Low Add 25|
107550,Frost Low Inn 0|
107551,Frost Low Inn 1|
107552,Frost Low Inn 2|
107553,Frost Low Inn 3|
107554,Frost Low Inn 4|
107555,Frost Low Inn 5|
107556,Frost Low Inn 6|
107557,Frost Low Inn 7|
107558,Frost Low Inn 8|
107559,Frost Low Inn 9|
107560,Frost Low Inn 10|
107561,Frost Low Inn 11|
107562,Frost Low Inn 12|
107563,Frost Low Inn 13|
107564,Frost Low Inn 14|
107565,Frost Low Inn 15|
107566,Frost Low Inn 16|
107567,Frost Low Inn 17|
107568,Frost Low Inn 18|
107569,Frost Low Inn 19|
107570,Frost Low Inn 20|
107571,Frost Low Inn 21|
107572,Frost Low Inn 22|
107573,Frost Low Inn 23|
107574,Frost Low Inn 24|
107575,Frost Low Inn 25|
107600,Frost Med Add 0|
107601,Frost Med Add 1|
107602,Frost Med Add 2|
107603,Frost Med Add 3|
107604,Frost Med Add 4|
107605,Frost Med Add 5|
107606,Frost Med Add 6|
107607,Frost Med Add 7|
107608,Frost Med Add 8|
107609,Frost Med Add 9|
107610,Frost Med Add 10|
107611,Frost Med Add 11|
107612,Frost Med Add 12|
107613,Frost Med Add 13|
107614,Frost Med Add 14|
107615,Frost Med Add 15|
107616,Frost Med Add 16|
107617,Frost Med Add 17|
107618,Frost Med Add 18|
107619,Frost Med Add 19|
107620,Frost Med Add 20|
107621,Frost Med Add 21|
107622,Frost Med Add 22|
107623,Frost Med Add 23|
107624,Frost Med Add 24|
107625,Frost Med Add 25|
107650,Frost Med Inn 0|
107651,Frost Med Inn 1|
107652,Frost Med Inn 2|
107653,Frost Med Inn 3|
107654,Frost Med Inn 4|
107655,Frost Med Inn 5|
107656,Frost Med Inn 6|
107657,Frost Med Inn 7|
107658,Frost Med Inn 8|
107659,Frost Med Inn 9|
107660,Frost Med Inn 10|
107661,Frost Med Inn 11|
107662,Frost Med Inn 12|
107663,Frost Med Inn 13|
107664,Frost Med Inn 14|
107665,Frost Med Inn 15|
107666,Frost Med Inn 16|
107667,Frost Med Inn 17|
107668,Frost Med Inn 18|
107669,Frost Med Inn 19|
107670,Frost Med Inn 20|
107671,Frost Med Inn 21|
107672,Frost Med Inn 22|
107673,Frost Med Inn 23|
107674,Frost Med Inn 24|
107675,Frost Med Inn 25|
107700,Frost High Add 0|
107701,Frost High Add 1|
107702,Frost High Add 2|
107703,Frost High Add 3|
107704,Frost High Add 4|
107705,Frost High Add 5|
107706,Frost High Add 6|
107707,Frost High Add 7|
107708,Frost High Add 8|
107709,Frost High Add 9|
107710,Frost High Add 10|
107711,Frost High Add 11|
107712,Frost High Add 12|
107713,Frost High Add 13|
107714,Frost High Add 14|
107715,Frost High Add 15|
107716,Frost High Add 16|
107717,Frost High Add 17|
107718,Frost High Add 18|
107719,Frost High Add 19|
107720,Frost High Add 20|
107721,Frost High Add 21|
107722,Frost High Add 22|
107723,Frost High Add 23|
107724,Frost High Add 24|
107725,Frost High Add 25|
107750,Frost High Inn 0|
107751,Frost High Inn 1|
107752,Frost High Inn 2|
107753,Frost High Inn 3|
107754,Frost High Inn 4|
107755,Frost High Inn 5|
107756,Frost High Inn 6|
107757,Frost High Inn 7|
107758,Frost High Inn 8|
107759,Frost High Inn 9|
107760,Frost High Inn 10|
107761,Frost High Inn 11|
107762,Frost High Inn 12|
107763,Frost High Inn 13|
107764,Frost High Inn 14|
107765,Frost High Inn 15|
107766,Frost High Inn 16|
107767,Frost High Inn 17|
107768,Frost High Inn 18|
107769,Frost High Inn 19|
107770,Frost High Inn 20|
107771,Frost High Inn 21|
107772,Frost High Inn 22|
107773,Frost High Inn 23|
107774,Frost High Inn 24|
107775,Frost High Inn 25|
107800,:|
107801,:|
107802,:|
107803,:|
107804,:|
107805,:|
107806,:|
107807,:|
107808,:|
107809,:|
107810,:|
107811,:|
107812,:|
107813,:|
107814,:|
107815,:|
107816,:|
107817,:|
107818,:|
107819,:|
107820,:|
107821,:|
107822,:|
107823,:|
107824,:|
107825,:|
107900,:|
107901,:|
108000,Blight Low Add 0|
108001,Blight Low Add 1|
108002,Blight Low Add 2|
108003,Blight Low Add 3|
108004,Blight Low Add 4|
108005,Blight Low Add 5|
108006,Blight Low Add 6|
108007,Blight Low Add 7|
108008,Blight Low Add 8|
108009,Blight Low Add 9|
108010,Blight Low Add 10|
108011,Blight Low Add 11|
108012,Blight Low Add 12|
108013,Blight Low Add 13|
108014,Blight Low Add 14|
108015,Blight Low Add 15|
108016,Blight Low Add 16|
108017,Blight Low Add 17|
108018,Blight Low Add 18|
108019,Blight Low Add 19|
108020,Blight Low Add 20|
108021,Blight Low Add 21|
108022,Blight Low Add 22|
108023,Blight Low Add 23|
108024,Blight Low Add 24|
108025,Blight Low Add 25|
108050,Blight Low Inn 0|
108051,Blight Low Inn 1|
108052,Blight Low Inn 2|
108053,Blight Low Inn 3|
108054,Blight Low Inn 4|
108055,Blight Low Inn 5|
108056,Blight Low Inn 6|
108057,Blight Low Inn 7|
108058,Blight Low Inn 8|
108059,Blight Low Inn 9|
108060,Blight Low Inn 10|
108061,Blight Low Inn 11|
108062,Blight Low Inn 12|
108063,Blight Low Inn 13|
108064,Blight Low Inn 14|
108065,Blight Low Inn 15|
108066,Blight Low Inn 16|
108067,Blight Low Inn 17|
108068,Blight Low Inn 18|
108069,Blight Low Inn 19|
108070,Blight Low Inn 20|
108071,Blight Low Inn 21|
108072,Blight Low Inn 22|
108073,Blight Low Inn 23|
108074,Blight Low Inn 24|
108075,Blight Low Inn 25|
108100,Blight Med Add 0|
108101,Blight Med Add 1|
108102,Blight Med Add 2|
108103,Blight Med Add 3|
108104,Blight Med Add 4|
108105,Blight Med Add 5|
108106,Blight Med Add 6|
108107,Blight Med Add 7|
108108,Blight Med Add 8|
108109,Blight Med Add 9|
108110,Blight Med Add 10|
108111,Blight Med Add 11|
108112,Blight Med Add 12|
108113,Blight Med Add 13|
108114,Blight Med Add 14|
108115,Blight Med Add 15|
108116,Blight Med Add 16|
108117,Blight Med Add 17|
108118,Blight Med Add 18|
108119,Blight Med Add 19|
108120,Blight Med Add 20|
108121,Blight Med Add 21|
108122,Blight Med Add 22|
108123,Blight Med Add 23|
108124,Blight Med Add 24|
108125,Blight Med Add 25|
108150,Blight Med Inn 0|
108151,Blight Med Inn 1|
108152,Blight Med Inn 2|
108153,Blight Med Inn 3|
108154,Blight Med Inn 4|
108155,Blight Med Inn 5|
108156,Blight Med Inn 6|
108157,Blight Med Inn 7|
108158,Blight Med Inn 8|
108159,Blight Med Inn 9|
108160,Blight Med Inn 10|
108161,Blight Med Inn 11|
108162,Blight Med Inn 12|
108163,Blight Med Inn 13|
108164,Blight Med Inn 14|
108165,Blight Med Inn 15|
108166,Blight Med Inn 16|
108167,Blight Med Inn 17|
108168,Blight Med Inn 18|
108169,Blight Med Inn 19|
108170,Blight Med Inn 20|
108171,Blight Med Inn 21|
108172,Blight Med Inn 22|
108173,Blight Med Inn 23|
108174,Blight Med Inn 24|
108175,Blight Med Inn 25|
108200,Blight High Add 0|
108201,Blight High Add 1|
108202,Blight High Add 2|
108203,Blight High Add 3|
108204,Blight High Add 4|
108205,Blight High Add 5|
108206,Blight High Add 6|
108207,Blight High Add 7|
108208,Blight High Add 8|
108209,Blight High Add 9|
108210,Blight High Add 10|
108211,Blight High Add 11|
108212,Blight High Add 12|
108213,Blight High Add 13|
108214,Blight High Add 14|
108215,Blight High Add 15|
108216,Blight High Add 16|
108217,Blight High Add 17|
108218,Blight High Add 18|
108219,Blight High Add 19|
108220,Blight High Add 20|
108221,Blight High Add 21|
108222,Blight High Add 22|
108223,Blight High Add 23|
108224,Blight High Add 24|
108225,Blight High Add 25|
108250,Blight High Inn 0|
108251,Blight High Inn 1|
108252,Blight High Inn 2|
108253,Blight High Inn 3|
108254,Blight High Inn 4|
108255,Blight High Inn 5|
108256,Blight High Inn 6|
108257,Blight High Inn 7|
108258,Blight High Inn 8|
108259,Blight High Inn 9|
108260,Blight High Inn 10|
108261,Blight High Inn 11|
108262,Blight High Inn 12|
108263,Blight High Inn 13|
108264,Blight High Inn 14|
108265,Blight High Inn 15|
108266,Blight High Inn 16|
108267,Blight High Inn 17|
108268,Blight High Inn 18|
108269,Blight High Inn 19|
108270,Blight High Inn 20|
108271,Blight High Inn 21|
108272,Blight High Inn 22|
108273,Blight High Inn 23|
108274,Blight High Inn 24|
108275,Blight High Inn 25|
110000,
110001,State 264 Set Cult Bool|
110010,State 265|
110100,State 264 Set Cult Bool|
110101,
110102,
110103,
110104,
110105,
110106,
110107,
110200,
110201,
110210,
110220,
110230,
110240,
119000,
119001,R⬝H Hand Buff Vfx 6900 <| Invalid Vfx Id|
119002,R⬝H Hand Buff Vfx 6900 <| Invalid Vfx Id|
119003,
120000,
120010,
120020,
120110,R Hand Buff Vfx 6910|
120210,R Hand Buff Vfx 6911|
120310,R Hand Buff Vfx|
120410,R Hand Buff Vfx|
120500,
120501,
120510,
120511,
120610,State 155 Modify Poise|
120700,State 120 Dam Lvl Change Bef. Poise Break|
120710,State 155 Modify Poise|
120800,State 120 Dam Lvl Change Bef. Poise Break|
120801,
120810,
120811,
120910,
121010,
121020,
121110,
121210,
121300,R Hand Buff Vfx 6940 <| Invalid Vfx Id|
121301,R Hand Buff Vfx 6941 <| Invalid Vfx Id|
121310,R Hand Buff Vfx 6950 <| Invalid Vfx Id|
121311,R Hand Buff Vfx 6950 <| Invalid Vfx Id|
121400,
121410,
121411,
129000,State 281 Wet Sys Trigger|1|
129001,State 281 Wet Sys Trigger|2|
129002,State 281 Wet Sys Trigger|3|
130000,State 281 Wet Sys Trigger|4|
130010,State 281 Wet Sys Trigger|5|
130020,State 281 Wet Sys Trigger|6|
130040,State 281 Wet Sys Trigger|7|
130100,State 281 Wet Sys Trigger|8|
130110,State 281 Wet Sys Trigger|9|
130120,State 281 Wet Sys Trigger|10|
130130,State 281 Wet Sys Trigger|11|
130140,State 281 Wet Sys Trigger|12|
200000,State 357 Black Knife Tiche|
200001,State 357 Black Knife Tiche +1|
200002,State 357 Black Knife Tiche +2|
200003,State 357 Black Knife Tiche +3|
200004,State 357 Black Knife Tiche +4|
200005,State 357 Black Knife Tiche +5|
200006,State 357 Black Knife Tiche +6|
200007,State 357 Black Knife Tiche +7|
200008,State 357 Black Knife Tiche +8|
200009,State 357 Black Knife Tiche +9|
200010,State 357 Black Knife Tiche +10|
201000,State 357 Banished Knight Oleg|
201001,State 357 Banished Knight Oleg +1|
201002,State 357 Banished Knight Oleg +2|
201003,State 357 Banished Knight Oleg +3|
201004,State 357 Banished Knight Oleg +4|
201005,State 357 Banished Knight Oleg +5|
201006,State 357 Banished Knight Oleg +6|
201007,State 357 Banished Knight Oleg +7|
201008,State 357 Banished Knight Oleg +8|
201009,State 357 Banished Knight Oleg +9|
201010,State 357 Banished Knight Oleg +10|
202000,State 357 Banished Knight Engvall|
202001,State 357 Banished Knight Engvall +1|
202002,State 357 Banished Knight Engvall +2|
202003,State 357 Banished Knight Engvall +3|
202004,State 357 Banished Knight Engvall +4|
202005,State 357 Banished Knight Engvall +5|
202006,State 357 Banished Knight Engvall +6|
202007,State 357 Banished Knight Engvall +7|
202008,State 357 Banished Knight Engvall +8|
202009,State 357 Banished Knight Engvall +9|
202010,State 357 Banished Knight Engvall +10|
203000,State 357 Anged Imp|A.o.W|Es|
203001,State 357 Anged Imp|A.o.W|Es +1|
203002,State 357 Anged Imp|A.o.W|Es +2|
203003,State 357 Anged Imp|A.o.W|Es +3|
203004,State 357 Anged Imp|A.o.W|Es +4|
203005,State 357 Anged Imp|A.o.W|Es +5|
203006,State 357 Anged Imp|A.o.W|Es +6|
203007,State 357 Anged Imp|A.o.W|Es +7|
203008,State 357 Anged Imp|A.o.W|Es +8|
203009,State 357 Anged Imp|A.o.W|Es +9|
203010,State 357 Anged Imp|A.o.W|Es +10|
204000,State 357 Atenna The Albinauric|
204001,State 357 Atenna The Albinauric +1|
204002,State 357 Atenna The Albinauric +2|
204003,State 357 Atenna The Albinauric +3|
204004,State 357 Atenna The Albinauric +4|
204005,State 357 Atenna The Albinauric +5|
204006,State 357 Atenna The Albinauric +6|
204007,State 357 Atenna The Albinauric +7|
204008,State 357 Atenna The Albinauric +8|
204009,State 357 Atenna The Albinauric +9|
204010,State 357 Atenna The Albinauric +10|
205000,State 357 Nomad|A.o.W|Es|
205001,State 357 Nomad|A.o.W|Es +1|
205002,State 357 Nomad|A.o.W|Es +2|
205003,State 357 Nomad|A.o.W|Es +3|
205004,State 357 Nomad|A.o.W|Es +4|
205005,State 357 Nomad|A.o.W|Es +5|
205006,State 357 Nomad|A.o.W|Es +6|
205007,State 357 Nomad|A.o.W|Es +7|
205008,State 357 Nomad|A.o.W|Es +8|
205009,State 357 Nomad|A.o.W|Es +9|
205010,State 357 Nomad|A.o.W|Es +10|
